,Predictions,Scores,TER scores,Z_scores
614,Das Motorrad wurde für einen Zeitraum von drei Monaten beschlagnahmt und beschlagnah,-2.3060539,1.1272727272727272,-1.178781172727273
615,Für drei Monate wurde das Motorrad beschlagnahmt und beschlagnahmt .,-2.3209805,0.9636363636363636,-1.3573441363636365
616,Das Motorrad wurde für drei Monate beschlagnahmt und impotiert .,-2.3231373,0.8363636363636363,-1.4867736636363635
617,Das Motorrad wurde beschlagnahmt und für drei Monate impotiert .,-2.3391109,0.8727272727272727,-1.4663836272727275
618,Das Motorrad wurde beschlagnahmt und dreimonatig beschlagnahmt,-2.3621447,0.8727272727272727,-1.4894174272727274
619,Das Motorrad wurde beschlagnahmt und für drei Monate aufgedrückt .,-2.3726673,0.9272727272727272,-1.4453945727272726
620,Das Motorrad wird für drei Monate beschlagnahmt und beschlagnahmt .,-2.3739443,0.9272727272727272,-1.4466715727272725
621,Das Motorrad wurde beschlagnahmt und für drei Monate angeklagt .,-2.3753989,0.8727272727272727,-1.5026716272727274
622,Das Motorrad wurde für drei Monate beschlagnahmt und eingeklagt .,-2.3888242,0.8363636363636363,-1.5524605636363638
623,Das Motorrad wurde beschlagnahmt und für drei Monate eingeklebt .,-2.3909717,0.9090909090909091,-1.481880790909091
624,Das Motorrad wurde für drei Monate beschlagnahmt und eingeklebt .,-2.3974054,0.8363636363636363,-1.5610417636363634
625,Das Motorrad wurde beschlagnahmt und für drei Monate aufgezwungen .,-2.3995998,0.9272727272727272,-1.4723270727272726
626,Das Motorrad wurde für drei Monate beschlagnahmt und eingezogen .,-2.4084234,0.8909090909090909,-1.5175143090909093
627,Das Motorrad wurde beschlagnahmt und für drei Monate eingeklappt .,-2.4095093999999997,0.9272727272727272,-1.4822366727272724
628,Das Fahrzeug wurde für drei Monate beschlagnahmt und beschlagnahmt .,-2.4169784,0.9272727272727272,-1.4897056727272728
629,Das Motorrad ist für drei Monate beschlagnahmt und beschlagnahmt .,-2.422414,0.9272727272727272,-1.4951412727272726
630,Das Motorrad wurde beschlagnahmt und für drei Monate eingekauft .,-2.4231844,0.9090909090909091,-1.5140934909090906
631,Das Motorrad wurde für drei Monate beschlagnahmt und eingeklemmt .,-2.435032,0.9272727272727272,-1.5077592727272728
632,Das Motorrad wurde für drei Monate beschlagnahmt und eingekauft .,-2.4478102,0.8363636363636363,-1.6114465636363637
633,Das Motorrad wurde beschlagnahmt und für drei Monate eingezogen .,-2.465276,0.8727272727272727,-1.5925487272727272
634,Das Motorrad wurde für drei Monate beschlagnahmt und eingeklappt .,-2.4693654,0.9272727272727272,-1.5420926727272728
635,Das Motorrad wurde für eine Dauer von drei Monaten beschlagnahmt und beschlagnah,-2.473364,1.0545454545454545,-1.4188185454545457
636,Das Motorrad wurde für drei Monate beschlagnahmt und beschnitten .,-2.475069,0.9272727272727272,-1.5477962727272727
637,Das Motorrad wurde beschlagnahmt und drei Monate lang impodiert .,-2.476285,0.8909090909090909,-1.585375909090909
638,Das Motorrad wurde beschlagnahmt und für drei Monate eingeklemmt .,-2.4879903999999997,0.9272727272727272,-1.5607176727272725
639,Das Motorrad wurde für drei Monate festgenommen und beschlagnahmt .,-2.489535,0.8545454545454545,-1.6349895454545456
640,Das Motorrad war für drei Monate beschlagnahmt und beschlagnahmt worden .,-2.4975467,0.9636363636363636,-1.5339103363636364
641,Das Motorrad wurde beschlagnahmt und für drei Monate eingelegt .,-2.5072513,0.8909090909090909,-1.6163422090909092
642,Das Motorrad wurde beschlagnahmt und für drei Monate aufgehalten .,-2.5282009,0.9090909090909091,-1.6191099909090907
643,Das Motorrad wurde für drei Monate beschlagnahmt und eingelegt .,-2.55728,0.8181818181818182,-1.7390981818181817
644,Das Motorrad wurde für einen Zeitraum von drei Monaten beschlagnahmt .,-2.5644748,0.9454545454545454,-1.6190202545454548
645,Das Motorrad wurde für die Dauer von drei Monaten beschlagnahmt und beschlagnah,-2.5832572,1.0545454545454545,-1.5287117454545454
646,Das Motorrad wurde beschlagnahmt und für drei Monate gebunden .,-2.58607,0.8909090909090909,-1.695160909090909
647,Das Motorrad wurde beschlagnahmt und für drei Monate bestimmt .,-2.6458267999999996,0.8545454545454545,-1.791281345454545
648,Das Motorrad wurde für einen Zeitraum von drei Monaten beschlagnahmt und eingekerk,-2.947431,1.0727272727272728,-1.8747037272727272
649,Das Motorrad wurde für eine Dauer von drei Monaten beschlagnahmt und eingekerk,-3.142452,1.0,-2.142452
650,George Webster beschuldigt von Vergewaltigungen in Nairn und Pitlochry,-1.1958861,0.8545454545454545,-0.34134064545454557
651,George Webster beschuldigt von Vergewaltigungen im Hotel Nairn und Pitlochry,-1.2166692,1.018181818181818,-0.19848738181818182
652,George Webster beschuldigt von Vergewaltigungen des Hotels Nairn und Pitlochry,-1.4804333,0.9636363636363636,-0.5167969363636364
653,George Webster beschuldigt von Vergewaltigungen von Hotels in Nairn und Pitloch,-1.4952883999999997,1.0363636363636364,-0.45892476363636336
654,George Webster beschuldigt von Vergewaltigungen im Nairn und Pitlochry,-1.5392895,0.8727272727272727,-0.6665622272727273
655,George Webster beschuldigt von Vergewaltigungen von Nairn und Pitlochry,-1.5593219999999999,0.9454545454545454,-0.6138674545454544
656,George Webster beschuldigt von Vergewaltigungen von Hotels Nairn und Pitlochry,-1.6427319,1.0545454545454545,-0.5881864454545456
657,George Webster beschuldigt von Nairn und Pitlochry,-1.6458436,0.7090909090909091,-0.936752690909091
658,George Webster beschuldigt von Vergewaltigungen von Hotel Nairn und Pitlochry,-1.6745486,1.0363636363636364,-0.6381849636363637
659,George Webster beschuldigt Nairn und Pitlochry Hotelvergewaltigungen,-1.6939346000000002,0.9272727272727272,-0.7666618727272729
660,George Webster beschuldigt von den Vergewaltigungen in Nairn und Pitlochry,-1.6974624,0.9272727272727272,-0.7701896727272728
661,George Webster beschuldigt über Vergewaltigungen in Nairn und Pitlochry,-1.7110641,0.9272727272727272,-0.7837913727272727
662,George Webster beschuldigt von den Vergewaltigungen im Hotel Nairn und Pitloch,-1.7291865000000002,1.0,-0.7291865000000002
663,George Webster beschuldigt über Vergewaltigungen im Hotel Nairn und Pitlochry,-1.7817403000000003,1.018181818181818,-0.7635584818181822
664,George Webster beschuldigt von Vergewaltigungen durch das Hotel Nairn und Pitloch,-1.7845325,1.0727272727272728,-0.7118052272727273
665,"George Webster beschuldigt , Nairn und Pitlochry vergewaltigt zu haben",-1.7887721,0.9636363636363636,-0.8251357363636365
666,George Webster beschuldigt von den Vergewaltigungen des Hotels Nairn und Pitloch,-1.7913927,1.0,-0.7913927000000001
667,George Webster beschuldigt von Vergewaltigungen bei Nairn und Pitlochry,-1.7945412,0.9454545454545454,-0.8490866545454546
668,George Webster beschuldigt von Vergewaltigungen in den Hotels Nairn und Pitloch,-1.7955371999999998,1.0363636363636364,-0.7591735636363635
669,George Webster beschuldigt von Vergewaltigungen des Nairn und Pitlochry,-1.7979319999999999,0.8363636363636363,-0.9615683636363636
670,George Webster beschuldigt von Vergewaltigungen der Hotels Nairn und Pitlochry,-1.799166,1.0,-0.799166
671,George Webster beschuldigt von Vergewaltigungen im Nairn und in Pitlochry,-1.8301251,0.9454545454545454,-0.8846705545454546
672,George Webster beschuldigte Vergewaltigungen im Hotel Nairn und Pitlochry,-1.8399862,0.9636363636363636,-0.8763498363636364
673,George Webster beschuldigt über Vergewaltigungen von Hotels in Nairn und Pitloch,-1.8899806000000001,1.0545454545454545,-0.8354351454545457
674,George Webster beschuldigte Vergewaltigungen von Hotels in Nairn und Pitlochry,-1.8928838,1.018181818181818,-0.8747019818181818
675,George Webster beschuldigt von Vergewaltigungen in Hotels in Nairn und Pitloch,-1.8936148000000002,1.018181818181818,-0.8754329818181821
676,George Webster beschuldigt von Vergewaltigungen in dem Hotel Nairn und Pitloch,-1.8986459999999998,1.0363636363636364,-0.8622823636363635
677,George Webster beschuldigt von Vergewaltigungen im Hotel Nairn und in Pitloch,-1.9024756,1.0,-0.9024756
678,George Webster beschuldigt von Vergewaltigungen im Hotel Nairn and Pitlochry,-1.903091,1.018181818181818,-0.884909181818182
679,George Webster beschuldigt von Vergewaltigungen im Hotel in Nairn und Pitloch,-1.9172858,1.0,-0.9172857999999999
680,George Webster beschuldigt von Vergewaltigungen zwischen Nairn und Pitlochry,-1.9217368000000001,1.018181818181818,-0.9035549818181821
681,George Webster wird der Vergewaltigung von Hotels in Nairn und Pitlochry vorge,-1.9248656000000002,0.9818181818181818,-0.9430474181818184
682,George Webster beschuldigt von Nairn und Pitlochry Hotelvergewaltigungen,-1.9358288000000001,0.9818181818181818,-0.9540106181818183
683,George Webster beschuldigt die Vergewaltigungen im Hotel Nairn und Pitlochry,-1.9499159,1.018181818181818,-0.9317340818181818
684,George Webster beschuldigte Vergewaltigungen in Nairn und Pitlochry,-1.9538558000000001,0.8363636363636363,-1.117492163636364
685,George Webster wird der Vergewaltigung von Hotels in Nairn und Pitlochry besch,-1.9604558999999997,1.0,-0.9604558999999997
686,George Webster beschuldigt von Vergewaltigungen im Hotelgebäude Nairn und Pitloch,-1.9851740000000002,1.0909090909090908,-0.8942649090909094
687,George Webster wird der Vergewaltigung in Nairn und Pitlochry vorgeworfen,-2.0371733,0.9272727272727272,-1.1099005727272728
688,George Webster beschuldigt von Nairn und Pitlochry Vergewaltigungen im Hotel,-2.0383356,1.0,-1.0383356
689,George Webster beschuldigt von Nairn und Pitlochry - Hotelvergewaltigungen,-2.0466003,1.0,-1.0466003000000001
690,George Webster wird der Vergewaltigung von Hotels Nairn und Pitlochry vorgeworfen,-2.0551939999999997,1.0545454545454545,-1.0006485454545453
691,George Webster beschuldigt von Nairn und Pitlochry vergewaltigten Hotelgebäu,-2.0660950000000002,1.018181818181818,-1.0479131818181822
692,George Webster wird der Vergewaltigung von Hotel Nairn und Pitlochry vorgeworfen,-2.069941,1.018181818181818,-1.051759181818182
693,George Webster wirft Nairn und Pitlochry Hotelvergewaltigungen vor,-2.0759119999999998,0.9090909090909091,-1.1668210909090906
694,George Webster wird der Vergewaltigung von Hotels Nairn und Pitlochry beschul,-2.0786538,1.0,-1.0786538
695,George Webster wird der Vergewaltigung in Nairn und Pitlochry beschuldigt,-2.079968,0.9272727272727272,-1.1526952727272728
696,George Webster beschuldigt von Nairn und Pitlochry : Hotelvergewaltigungen,-2.0941078999999996,1.0,-1.0941078999999996
697,George Webster wird der Vergewaltigung von Hotel Nairn und Pitlochry beschul,-2.1020296000000003,0.9818181818181818,-1.1202114181818184
698,George Webster wird der Vergewaltigung von Nairn und Pitlochry vorgeworfen,-2.1204092999999995,0.9454545454545454,-1.1749547545454542
699,George Webster wird von Vergewaltigungen in Nairn und Pitlochry angeklagt,-2.1318764999999997,0.9454545454545454,-1.1864219545454544
700,"Ein Mann soll vor Gericht gestellt werden , weil er Frauen in zwei Hotels vergewaltigt hat .",-1.5817902,1.2727272727272727,-0.3090629272727272
701,"Ein Mann muss vor Gericht gestellt werden , weil er Frauen in zwei Hotels vergewaltigt hat .",-1.7330908,1.2727272727272727,-0.46036352727272734
702,"Ein Mann wird vor Gericht gestellt , weil er Frauen in zwei Hotels vergewaltigt hat .",-1.9099442,1.1636363636363636,-0.7463078363636364
703,"Ein Mann soll vor Gericht gestellt werden , weil er in zwei Hotels Frauen vergewaltigt hat .",-1.9301395000000001,1.2727272727272727,-0.6574122272727274
704,"Ein Mann soll vor Gericht stehen , weil er Frauen in zwei Hotels vergewaltigt hat .",-1.9852706000000002,1.1454545454545455,-0.8398160545454547
705,Ein Mann soll wegen Vergewaltigung von Frauen in zwei Hotels vor Gericht gestellt werden .,-2.0626759999999997,1.290909090909091,-0.7717669090909087
706,"Ein Mann soll verklagt werden , weil er Frauen in zwei Hotels vergewaltigt hat .",-2.0697958,1.0909090909090908,-0.9788867090909092
707,"Ein Mann muss vor Gericht stehen , weil er Frauen in zwei Hotels vergewaltigt hat .",-2.096421,1.1454545454545455,-0.9509664545454544
708,"Ein Mann soll beschuldigt werden , Frauen in zwei Hotels vergewaltigt zu haben .",-2.1389560000000003,1.1272727272727272,-1.011683272727273
709,"Ein Mann muss vor Gericht gestellt werden , weil er in zwei Hotels Frauen vergewaltigt hat .",-2.1582282000000004,1.2727272727272727,-0.8855009272727277
710,"Der Mann soll vor Gericht gestellt werden , weil er Frauen in zwei Hotels vergewaltigt hat .",-2.1828537,1.2545454545454546,-0.9283082454545453
711,"Ein Mann steht vor Gericht , weil er Frauen in zwei Hotels vergewaltigt hat .",-2.2228587,1.018181818181818,-1.204676881818182
712,"Ein Mann wird vor Gericht gestellt werden , weil er Frauen in zwei Hotels vergewaltigt hat .",-2.2233857999999995,1.2545454545454546,-0.9688403454545449
713,"Ein Mann soll vor Gericht gestellt werden , weil er Frauen in zwei Hotels vergewaltigt hatte .",-2.2272935,1.309090909090909,-0.918202590909091
714,"Der Mann muss vor Gericht gestellt werden , weil er Frauen in zwei Hotels vergewaltigt hat .",-2.2714925,1.2545454545454546,-1.0169470454545453
715,A man is to stand trial accused of raping women at two hotels .,-2.2849367000000003,0.8545454545454545,-1.4303912454545458
716,"Ein Mann soll in zwei Hotels vor Gericht gestellt werden , weil er Frauen vergewaltigt hat .",-2.2881875,1.290909090909091,-0.9972784090909088
717,"Ein Mann muß vor Gericht gestellt werden , weil er Frauen in zwei Hotels vergewaltigt hat .",-2.311155,1.2545454545454546,-1.0566095454545452
718,"Ein Mann soll verklagt werden , weil er in zwei Hotels Frauen vergewaltigt hat .",-2.320697,1.0727272727272728,-1.2479697272727273
719,Ein Mann soll wegen Vergewaltigung von Frauen in zwei Hotels angeklagt werden .,-2.3275982999999996,1.0909090909090908,-1.2366892090909087
720,"Ein Mann soll sich vor Gericht stellen , weil er Frauen in zwei Hotels vergewaltigt hat .",-2.32821,1.2363636363636363,-1.0918463636363636
721,"Ein Mann wird vor Gericht gestellt , weil er in zwei Hotels Frauen vergewaltigt hat .",-2.3356955000000004,1.1636363636363636,-1.1720591363636368
722,Ein Mann soll in zwei Hotels wegen Vergewaltigung von Frauen vor Gericht gestellt werden .,-2.3365266,1.2727272727272727,-1.0637993272727273
723,"Ein Mann ist zu verklagen beschuldigt , Frauen in zwei Hotels vergewaltigt zu haben .",-2.3401856,1.2181818181818183,-1.1220037818181816
724,"Ein Mann soll vor Gericht stehen , weil er in zwei Hotels Frauen vergewaltigt hat .",-2.3403697,1.1272727272727272,-1.213096972727273
725,"Ein Mann wird beschuldigt , Frauen in zwei Hotels vergewaltigt zu haben .",-2.3529785,1.0363636363636364,-1.3166148636363635
726,"Ein Mann soll vor Gericht gestellt werden , weil er Frauen in zwei Hotels vergewaltigt .",-2.3542411,1.2,-1.1542411
727,"Ein Mann muss sich vor Gericht stellen , weil er Frauen in zwei Hotels vergewaltigt hat .",-2.364187,1.2363636363636363,-1.1278233636363635
728,Ein Mann wird wegen Vergewaltigung von Frauen in zwei Hotels vor Gericht gestellt .,-2.3681047000000004,1.1636363636363636,-1.2044683363636368
729,Ein Mann soll wegen Vergewaltigung von Frauen in zwei Hotels beschuldigt werden .,-2.3807572999999995,1.1272727272727272,-1.2534845727272723
730,Ein Mann muss wegen Vergewaltigung von Frauen in zwei Hotels vor Gericht gestellt werden .,-2.380832,1.290909090909091,-1.0899229090909088
731,"Ein Mann soll vor Gericht gestellt werden , indem er Frauen in zwei Hotels vergewaltigt hat .",-2.3885996,1.2545454545454546,-1.1340541454545454
732,"Ein Mann ist zu verklagen , dass er Frauen in zwei Hotels vergewaltigt hat .",-2.3928293999999997,1.0363636363636364,-1.3564657636363633
733,Ein Mann soll wegen der Vergewaltigung von Frauen in zwei Hotels vor Gericht gestellt werden .,-2.4003046,1.3272727272727274,-1.0730318727272727
734,"Ein Mann soll vor Gericht gestellt werden , weil Frauen in zwei Hotels vergewaltigt wurden .",-2.4104023,1.2727272727272727,-1.1376750272727272
735,"Ein Mann soll vor Gericht gestellt werden , weil er die Frauen in zwei Hotels vergewaltigt hat .",-2.4136312,1.3272727272727274,-1.0863584727272728
736,"Ein Mann ist es , vor Gericht gestellt zu werden , weil er Frauen in zwei Hotels vergewaltigt",-2.416306,1.2545454545454546,-1.1617605454545454
737,Ein Mann soll wegen Vergewaltigung von Frauen in zwei Hotels vor Gericht stehen .,-2.4453409,1.1454545454545455,-1.2998863545454546
738,Ein Mann soll wegen Vergewaltigung von Frauen in zwei Hotels verurteilt werden .,-2.4534943,1.1272727272727272,-1.3262215727272728
739,"Ein Mann muss vor Gericht gestellt werden , weil er Frauen in zwei Hotels vergewaltigt .",-2.4562060000000003,1.2,-1.2562060000000004
740,"Ein Mann soll vor Gericht gestellt werden , indem er Frauen in zwei Hotels vergewaltigt .",-2.4655519,1.1818181818181819,-1.283733718181818
741,"Ein Mann soll vor Gericht gestellt werden , weil er Frauen in zwei Hotels vergewaltigt habe .",-2.4773116,1.290909090909091,-1.1864025090909092
742,"Der Mann soll vor Gericht stehen , weil er Frauen in zwei Hotels vergewaltigt hat .",-2.5006902,1.1272727272727272,-1.373417472727273
743,"Ein Mann soll verklagt werden , Frauen in zwei Hotels vergewaltigt zu haben .",-2.5166008,1.0727272727272728,-1.4438735272727272
744,Ein Mann wird wegen Vergewaltigung von Frauen in zwei Hotels angeklagt .,-2.5626835999999997,1.0,-1.5626835999999997
745,"Ein Mann wird vor Gericht gestellt , weil er Frauen in zwei Hotels vergewaltigt .",-2.5910493999999997,1.1090909090909091,-1.4819584909090906
746,Ein Mann soll wegen Vergewaltigung von Frauen in zwei Hotels verklagt werden .,-2.6008437,1.0727272727272728,-1.5281164272727272
747,Ein Mann wird wegen Vergewaltigung von Frauen in zwei Hotels beschuldigt .,-2.6067473999999997,1.018181818181818,-1.5885655818181816
748,Ein Mann wird wegen Vergewaltigung von Frauen in zwei Hotels verurteilt .,-2.6856357999999996,1.018181818181818,-1.6674539818181815
749,Ein Mann muss wegen Vergewaltigung von Frauen in zwei Hotels vor Gericht stehen .,-2.6875267000000003,1.1454545454545455,-1.5420721545454548
750,"George Webster , 28 , stand bei einer Anhörung am High Court in Glasgow vor Gericht .",-1.9406444999999999,1.1636363636363636,-0.7770081363636363
751,"George Webster , 28 , stand bei einer Anhörung am High Court in Glasgow vor der Anklage",-1.9667401000000002,1.1090909090909091,-0.8576491909090911
752,"George Webster , 28 , stand bei einer Anhörung vor dem High Court in Glasgow vor Gericht .",-1.992043,1.2363636363636363,-0.7556793636363637
753,"George Webster , 28 , stand während einer Anhörung am High Court in Glasgow vor Gericht .",-2.0032566000000003,1.1818181818181819,-0.8214384181818184
754,"George Webster , 28 , stand während einer Anhörung vor dem High Court in Glasgow vor Gericht .",-2.0641706,1.2727272727272727,-0.7914433272727275
755,"George Webster , 28 , wurde während einer Anhörung am High Court in Glasgow angeklagt .",-2.1160598,1.2,-0.9160598
756,"George Webster , 28 , stand bei einer Anhörung vor dem High Court in Glasgow vor der Ank@@",-2.1303625,1.1454545454545455,-0.9849079545454544
757,"George Webster , 28 , stand während einer Anhörung am High Court in Glasgow vor der Anklage",-2.1314490000000004,1.1818181818181819,-0.9496308181818185
758,"George Webster , 28 , wurde während einer Anhörung vor dem High Court in Glasgow angeklagt",-2.1459658,1.2181818181818183,-0.9277839818181817
759,"George Webster , 28 , wurde bei einer Anhörung am High Court in Glasgow angeklagt .",-2.1652217,1.1090909090909091,-1.056130790909091
760,"George Webster , 28 , stand bei einer Anhörung am High Court in Glasgow vor den Anklagen",-2.1855316000000005,1.1636363636363636,-1.0218952363636369
761,"George Webster , 28 , wurde bei einer Anhörung vor dem High Court in Glasgow angeklagt",-2.1882422000000004,1.1272727272727272,-1.0609694727272732
762,"George Webster , 28 , stand bei einer Anhörung am Obersten Gerichtshof in Glasgow vor Gericht .",-2.2217147,1.2727272727272727,-0.9489874272727274
763,"George Webster , 28 , stand bei einer Anhörung am Obersten Gerichtshof in Glasgow vor der Ank@@",-2.2298430000000002,1.2,-1.0298430000000003
764,"George Webster , 28 , stand bei einer Anhörung des High Court in Glasgow vor Gericht .",-2.2755162999999996,1.1454545454545455,-1.130061754545454
765,"George Webster , 28 , stand bei einer Anhörung beim High Court in Glasgow vor Gericht .",-2.2833126,1.2,-1.0833126
766,"George Webster , 28 , stand während einer Anhörung am Obersten Gerichtshof in Glasgow vor Gericht .",-2.293659,1.3454545454545455,-0.9482044545454544
767,"George Webster , 28 , stand vor der Anklage während einer Anhörung am High Court in Glasgow",-2.2969115,1.2181818181818183,-1.078729681818182
768,"George Webster , 28 , stand bei einer Anhörung am High Court in Glasgow vor den Vorwür@@",-2.3007736,1.1818181818181819,-1.118955418181818
769,"George Webster , 28 , wurde während einer Anhörung am High Court in Glasgow beschuldigt .",-2.3023498,1.2363636363636363,-1.0659861636363637
770,"George Webster , 28 , stand bei einer Anhörung beim High Court in Glasgow vor der Anklage",-2.3105450000000003,1.1454545454545455,-1.1650904545454548
771,"George Webster , 28 , stand während einer Anhörung des High Court in Glasgow vor Gericht .",-2.313726,1.2181818181818183,-1.0955441818181817
772,"George Webster , 28 , stand während einer Anhörung beim High Court in Glasgow vor Gericht .",-2.3207847999999998,1.2363636363636363,-1.0844211636363634
773,"George Webster , 28 , stand während einer Anhörung vor dem High Court in Glasgow vor der Ank@@",-2.32547,1.2181818181818183,-1.107288181818182
774,"George Webster , 28 , stand bei einer Anhörung des High Court in Glasgow vor der Anklage",-2.3337116,1.1090909090909091,-1.2246206909090909
775,"George Webster , 28 , stand bei einer Anhörung in Glasgow vor Gericht .",-2.3381455,0.8909090909090909,-1.4472364090909091
776,"George Webster , 28 , stand bei einer Anhörung im High Court in Glasgow vor Gericht .",-2.3602950000000003,1.1636363636363636,-1.1966586363636367
777,"George Webster , 28 , stand bei einer Anhörung am Obersten Gerichtshof in Glasgow vor den Ank@@",-2.3724903999999998,1.290909090909091,-1.0815813090909088
778,"George Webster , 28 , stand bei einer Anhörung vor dem Obersten Gerichtshof in Glasgow vor Gericht",-2.3798068,1.3272727272727274,-1.0525340727272725
779,"George Webster , 28 , stand während einer Anhörung am Obersten Gerichtshof in Glasgow vor der Ank@@",-2.3861773,1.290909090909091,-1.095268209090909
780,"George Webster , 28 , stand bei einer Anhörung am High Court in Glasgow vor Anklage .",-2.3874922,1.1636363636363636,-1.2238558363636365
781,"George Webster , 28 , stand bei einer Anhörung vor dem Obersten Gerichtshof in Glasgow vor der",-2.398877,1.2545454545454546,-1.1443315454545455
782,"George Webster , 28 , stand bei einer Anhörung im High Court in Glasgow vor der Anklage",-2.4005343999999997,1.1090909090909091,-1.2914434909090906
783,"George Webster , 28 , stand während einer Anhörung am High Court in Glasgow vor den Anklagen",-2.4095714,1.2727272727272727,-1.1368441272727272
784,"George Webster , 28 , stand bei einer Anhörung vor dem Obersten Gerichtshof in Glasgow vor den",-2.4118195,1.2545454545454546,-1.1572740454545454
785,"George Webster , 28 , stand bei einer Anhörung in Glasgow vor der Anklage .",-2.417011,0.9090909090909091,-1.5079200909090908
786,"George Webster , 28 , stand in einer Anhörung vor dem High Court in Glasgow vor Gericht .",-2.4241273,1.1818181818181819,-1.242309118181818
787,"George Webster , 28 , stand bei einer Anhörung vor dem Hohen Gerichtshof in Glasgow vor Gericht .",-2.4262633,1.309090909090909,-1.117172390909091
788,"George Webster , 28 , stand während einer Anhörung vor dem Obersten Gerichtshof in Glasgow vor Gericht",-2.4383340000000002,1.4,-1.0383340000000003
789,"George Webster , 28 , stand bei einer Anhörung vor dem Hohen Gericht in Glasgow vor Gericht .",-2.445353,1.2545454545454546,-1.1908075454545453
790,"George Webster , 28 , stand bei einer Anhörung vor dem High Court in Glasgow vor den Ank@@",-2.4562945,1.2,-1.2562944999999999
791,"George Webster , 28 , stand bei einer Anhörung am Obersten Gericht in Glasgow vor Gericht .",-2.4571742999999997,1.2181818181818183,-1.2389924818181814
792,"George Webster , 28 , stand bei einer Anhörung am High Court in Glasgow vor den Ankla@@",-2.459504,1.1636363636363636,-1.2958676363636363
793,"George Webster , 28 , stand bei einer Anhörung vor dem Obersten Gericht in Glasgow vor Gericht",-2.470832,1.2727272727272727,-1.1981047272727274
794,"George Webster , 28 , stand bei einer Anhörung am Obersten Gericht in Glasgow vor der Ank@@",-2.478975,1.1454545454545455,-1.3335204545454546
795,"George Webster , 28 , stand bei einer Anhörung am Obersten Gerichtshof in Glasgow vor den An@@",-2.4836657000000004,1.2727272727272727,-1.2109384272727277
796,"George Webster , 28 , stand bei einer Anhörung vor dem High Court in Glasgow vor den An@@",-2.4933221000000003,1.1818181818181819,-1.3115039181818184
797,"George Webster , 28 , stand bei einer Anhörung vor dem Obersten Gericht in Glasgow vor der",-2.497552,1.2,-1.2975520000000003
798,"George Webster , 28 , stand bei einer Anhörung vor dem High Court in Glasgow vor den Vor@@",-2.5042388,1.2,-1.3042388
799,"George Webster , 28 , stand bei einer Anhörung am Obersten Gerichtshof in Glasgow vor den Vor@@",-2.5076692000000005,1.290909090909091,-1.2167601090909095
800,Er soll am 7 . Juni 2013 eine Frau im Scotland ' s Hotel in Pitlochry in Perthshire vergewaltigt haben .,-1.1480304,1.509090909090909,0.36106050909090914
801,Er soll am 7 . Juni 2013 im Scotland ' s Hotel in Pitlochry in Perthshire eine Frau vergewaltigt haben .,-1.1882385,1.490909090909091,0.302670590909091
802,Er soll am 7 . Juni 2013 eine Frau im schottischen Hotel in Pitlochry in Perthshire vergewaltigt haben .,-1.1988729999999999,1.509090909090909,0.3102179090909092
803,Am 7 . Juni 2013 soll er eine Frau im Scotland ' s Hotel in Pitlochry in Perthshire vergewaltigt haben .,-1.2325103000000002,1.4727272727272727,0.2402169727272725
804,Er soll am 7 . Juni 2013 im schottischen Hotel in Pitlochry in Perthshire eine Frau vergewaltigt haben .,-1.2473966,1.4727272727272727,0.22533067272727259
805,Am 7 . Juni 2013 soll er eine Frau im schottischen Hotel in Pitlochry in Perthshire vergewaltigt haben .,-1.2874074,1.4727272727272727,0.18531987272727268
806,Er soll eine Frau im Scotland ' s Hotel in Pitlochry in Perthshire am 7 . Juni 2013 vergewaltigt haben .,-1.3148768999999998,1.4545454545454546,0.1396685545454548
807,Am 7 . Juni 2013 soll er im Scotland ' s Hotel in Pitlochry in Perthshire eine Frau vergewaltigt haben .,-1.3356625,1.4727272727272727,0.1370647727272727
808,Am 7 . Juni 2013 soll er im schottischen Hotel in Pitlochry in Perthshire eine Frau vergewaltigt haben .,-1.396412,1.4727272727272727,0.07631527272727268
809,Er soll eine Frau im schottischen Hotel in Pitlochry in Perthshire am 7 . Juni 2013 vergewaltigt haben .,-1.4005375,1.4727272727272727,0.07218977272727267
810,Er soll am 7 . Juni 2013 eine Frau im Schottland-Hotel in Pitlochry in Perthshire vergewaltigt haben .,-1.4225459999999999,1.490909090909091,0.0683630909090911
811,Er soll am 7 . Juni 2013 im Schottland-Hotel in Pitlochry in Perthshire eine Frau vergewaltigt haben .,-1.4596837999999999,1.4727272727272727,0.013043472727272798
812,Er soll im Scotland ' s Hotel in Pitlochry in Perthshire am 7 . Juni 2013 eine Frau vergewaltigt haben .,-1.5004641,1.4727272727272727,-0.027736827272727416
813,Er soll am 7 . Juni 2013 im schottischen Hotel Pitlochry in Perthshire eine Frau vergewaltigt haben .,-1.5008153999999998,1.4181818181818182,-0.08263358181818159
814,Am 7 . Juni 2013 soll er eine Frau im Schottland-Hotel in Pitlochry in Perthshire vergewaltigt haben .,-1.5129763,1.4545454545454546,-0.058430845454545466
815,Er soll am 7 . Juni 2013 eine Frau im schottischen Hotel Pitlochry in Perthshire vergewaltigt haben .,-1.5304459,1.4727272727272727,-0.05771862727272725
816,Er soll am 7 . Juni 2013 eine Frau im Scottish ' s Hotel in Pitlochry in Perthshire vergewaltigt haben .,-1.5364405,1.509090909090909,-0.02734959090909106
